PERIL_ID,COVERAGE_TYPE,LON1,LAT1,LON2,LAT2,LON3,LAT3,LON4,LAT4,AREA_PERIL_ID
WTC,1,-60.97298984044661,15.787831397909937,-60.879683544805935,15.786941664923773,-60.88062003214312,15.696597047551387,-60.973885167735006,15.697481432231616,110
WTC,3,-61.90183785597682,16.608004872539727,-61.80810209963086,16.60748890080175,-61.80865739663894,16.517108611591134,-61.90234946948855,16.517621617127034,1
WTC,3,-61.90234946948855,16.517621617127034,-61.80865739663894,16.517108611591134,-61.80920923233432,16.426727529799336,-61.90285789376074,16.4272375717889,2
WTC,3,-61.90285789376074,16.4272375717889,-61.80920923233432,16.426727529799336,-61.80975761422063,16.336345659335734,-61.90336313570762,16.336852740416795,3
WTC,3,-61.90336313570762,16.336852740416795,-61.80975761422063,16.336345659335734,-61.81030254974645,16.24596300411721,-61.90386520219261,16.246467126909735,4
WTC,3,-61.90386520219261,16.246467126909735,-61.81030254974645,16.24596300411721,-61.81084404630549,16.15557956806808,-61.90436410002868,16.156080735174232,5
WTC,3,-61.90436410002868,16.156080735174232,-61.81084404630549,16.15557956806808,-61.811382111237016,16.065195355120036,-61.90485983597848,16.065693569124257,6
WTC,3,-61.90485983597848,16.065693569124257,-61.811382111237016,16.065195355120036,-61.81191675182588,15.974810369212204,-61.90535241675463,15.975305632681248,7
WTC,3,-61.90535241675463,15.975305632681248,-61.81191675182588,15.974810369212204,-61.81244797530294,15.884424614290992,-61.905841849019986,15.884916929773983,8
WTC,3,-61.905841849019986,15.884916929773983,-61.81244797530294,15.884424614290992,-61.81297578884525,15.794038094310139,-61.906328139387796,15.794527464338646,9
WTC,3,-61.906328139387796,15.794527464338646,-61.81297578884525,15.794038094310139,-61.813500199576275,15.703650813230647,-61.90681129442194,15.704137240318722,10
WTC,3,-61.80810209963086,16.60748890080175,-61.714369812206535,16.606930679463854,-61.7149687851521,16.51655359913442,-61.80865739663894,16.517108611591134,11
WTC,3,-61.80865739663894,16.517108611591134,-61.7149687851521,16.51655359913442,-61.7155640247671,16.426175723350987,-61.80920923233432,16.426727529799336,12
WTC,3,-61.80920923233432,16.426727529799336,-61.7155640247671,16.426175723350987,-61.71615553914437,16.335797056042313,-61.80975761422063,16.336345659335734,13
WTC,3,-61.80975761422063,16.336345659335734,-61.71615553914437,16.335797056042313,-61.71674333631731,16.245417601144606,-61.81030254974645,16.24596300411721,14
WTC,3,-61.81030254974645,16.24596300411721,-61.71674333631731,16.245417601144606,-61.71732742426024,16.15503736260143,-61.81084404630549,16.15557956806808,15
WTC,3,-61.81084404630549,16.15557956806808,-61.71732742426024,16.15503736260143,-61.71790781088865,16.064656344363677,-61.811382111237016,16.065195355120036,16
WTC,3,-61.811382111237016,16.065195355120036,-61.71790781088865,16.064656344363677,-61.71848450405943,15.97427455038958,-61.81191675182588,15.974810369212204,17
WTC,3,-61.81191675182588,15.974810369212204,-61.71848450405943,15.97427455038958,-61.71905751157123,15.883891984644622,-61.81244797530294,15.884424614290992,18
WTC,3,-61.81244797530294,15.884424614290992,-61.71905751157123,15.883891984644622,-61.71962684116459,15.793508651101535,-61.81297578884525,15.794038094310139,19
WTC,3,-61.81297578884525,15.794038094310139,-61.71962684116459,15.793508651101535,-61.72019250052242,15.703124553740228,-61.813500199576275,15.703650813230647,20
WTC,3,-61.714369812206535,16.606930679463854,-61.62064126631449,16.606330215755627,-61.62128390704512,16.515956586940867,-61.7149687851521,16.51655359913442,21
WTC,3,-61.7149687851521,16.51655359913442,-61.62128390704512,16.515956586940867,-61.62192254248701,16.425582159582337,-61.7155640247671,16.426175723350987,22
WTC,3,-61.7155640247671,16.426175723350987,-61.62192254248701,16.425582159582337,-61.62255718132187,16.335206937629657,-61.71615553914437,16.335797056042313,23
WTC,3,-61.71615553914437,16.335797056042313,-61.62255718132187,16.335206937629657,-61.62318783216772,16.244830925039786,-61.71674333631731,16.245417601144606,24
WTC,3,-61.71674333631731,16.245417601144606,-61.62318783216772,16.244830925039786,-61.62381450357912,16.154454125777,-61.71732742426024,16.15503736260143,25
WTC,3,-61.71732742426024,16.15503736260143,-61.62381450357912,16.154454125777,-61.62443720404758,16.064076543812835,-61.71790781088865,16.064656344363677,26
WTC,3,-61.71790781088865,16.064656344363677,-61.62443720404758,16.064076543812835,-61.62505594200172,15.973698183126084,-61.71848450405943,15.97427455038958,27
WTC,3,-61.71848450405943,15.97427455038958,-61.62505594200172,15.973698183126084,-61.625670725807716,15.883319047702724,-61.71905751157123,15.883891984644622,28
WTC,3,-61.71905751157123,15.883891984644622,-61.625670725807716,15.883319047702724,-61.626281563769425,15.792939141535935,-61.71962684116459,15.793508651101535,29
WTC,3,-61.71962684116459,15.793508651101535,-61.626281563769425,15.792939141535935,-61.62688846412875,15.70255846862598,-61.72019250052242,15.703124553740228,30
WTC,3,-61.62064126631449,16.606330215755627,-61.52691673450532,16.605687517452807,-61.52760303427539,16.51531758273719,-61.62128390704512,16.515956586940867,31
WTC,3,-61.62128390704512,16.515956586940867,-61.52760303427539,16.51531758273719,-61.52828505686254,16.424946846171196,-61.62192254248701,16.425582159582337,32
WTC,3,-61.62192254248701,16.425582159582337,-61.52828505686254,16.424946846171196,-61.528962811537085,16.33457531172674,-61.62255718132187,16.335206937629657,33
WTC,3,-61.62255718132187,16.335206937629657,-61.528962811537085,16.33457531172674,-61.529636307501306,16.24420298338304,-61.62318783216772,16.244830925039786,34
WTC,3,-61.62318783216772,16.244830925039786,-61.529636307501306,16.24420298338304,-61.53030555388978,16.153829865126507,-61.62381450357912,16.154454125777,35
WTC,3,-61.62381450357912,16.154454125777,-61.53030555388978,16.153829865126507,-61.530970559769706,16.063455960950783,-61.62443720404758,16.064076543812835,36
WTC,3,-61.62443720404758,16.064076543812835,-61.530970559769706,16.063455960950783,-61.53163133414119,15.973081274856646,-61.62505594200172,15.973698183126084,37
WTC,3,-61.62505594200172,15.973698183126084,-61.53163133414119,15.973081274856646,-61.53228788593756,15.882705810852023,-61.625670725807716,15.883319047702724,38
WTC,3,-61.625670725807716,15.883319047702724,-61.53228788593756,15.882705810852023,-61.53294022402574,15.792329572951964,-61.626281563769425,15.792939141535935,39
WTC,3,-61.626281563769425,15.792939141535935,-61.53294022402574,15.792329572951964,-61.53358835720642,15.701952565178512,-61.62688846412875,15.70255846862598,40
WTC,3,-61.52691673450532,16.605687517452807,-61.43319648926541,16.605002592877067,-61.43392643873632,16.514636594792567,-61.52760303427539,16.51531758273719,41
WTC,3,-61.52760303427539,16.51531758273719,-61.43392643873632,16.514636594792567,-61.43465183919849,16.424269791334364,-61.52828505686254,16.424946846171196,42
WTC,3,-61.52828505686254,16.424946846171196,-61.43465183919849,16.424269791334364,-61.435372700510506,16.333902186498158,-61.528962811537085,16.33457531172674,43
WTC,3,-61.528962811537085,16.33457531172674,-61.435372700510506,16.333902186498158,-61.43608903245862,16.24353378428685,-61.529636307501306,16.24420298338304,44
WTC,3,-61.529636307501306,16.24420298338304,-61.43608903245862,16.24353378428685,-61.43680084475705,16.153164588710467,-61.53030555388978,16.153829865126507,45
WTC,3,-61.53030555388978,16.153829865126507,-61.43680084475705,16.153164588710467,-61.43750814704844,16.06279460378617,-61.530970559769706,16.063455960950783,46
WTC,3,-61.530970559769706,16.063455960950783,-61.43750814704844,16.06279460378617,-61.438210948903986,15.972423833538198,-61.53163133414119,15.973081274856646,47
WTC,3,-61.53163133414119,15.973081274856646,-61.438210948903986,15.972423833538198,-61.43890925982396,15.88205228199784,-61.53228788593756,15.882705810852023,48
WTC,3,-61.53228788593756,15.882705810852023,-61.43890925982396,15.88205228199784,-61.43960308923795,15.791679953203445,-61.53294022402574,15.792329572951964,49
WTC,3,-61.53294022402574,15.792329572951964,-61.43960308923795,15.791679953203445,-61.44029244650516,15.701306851200286,-61.53358835720642,15.701952565178512,50
WTC,3,-61.43319648926541,16.605002592877067,-61.33948080301236,16.604275450895692,-61.34025439225295,16.513913631918353,-61.43392643873632,16.514636594792567,51
WTC,3,-61.43392643873632,16.514636594792567,-61.34025439225295,16.513913631918353,-61.34102316073166,16.423551003827427,-61.43465183919849,16.424269791334364,52
WTC,3,-61.43465183919849,16.424269791334364,-61.34102316073166,16.423551003827427,-61.34178711889498,16.333187570643855,-61.435372700510506,16.333902186498158,53
WTC,3,-61.435372700510506,16.333902186498158,-61.34178711889498,16.333187570643855,-61.34254627711282,16.242823336395645,-61.43608903245862,16.24353378428685,54
WTC,3,-61.43608903245862,16.24353378428685,-61.34254627711282,16.242823336395645,-61.34330064567873,16.152458305117914,-61.43680084475705,16.153164588710467,55
WTC,3,-61.43680084475705,16.153164588710467,-61.34330064567873,16.152458305117914,-61.344050234810375,16.062092480852783,-61.43750814704844,16.06279460378617,56
WTC,3,-61.43750814704844,16.06279460378617,-61.344050234810375,16.062092480852783,-61.34479505464981,15.971725867649399,-61.438210948903986,15.972423833538198,57
WTC,3,-61.438210948903986,15.972423833538198,-61.34479505464981,15.971725867649399,-61.34553511526388,15.881358469563851,-61.43890925982396,15.88205228199784,58
WTC,3,-61.43890925982396,15.88205228199784,-61.34553511526388,15.881358469563851,-61.34627042664455,15.790990290659197,-61.43960308923795,15.791679953203445,59
WTC,3,-61.43960308923795,15.791679953203445,-61.34627042664455,15.790990290659197,-61.34700099870921,15.70062133500537,-61.44029244650516,15.701306851200286,60
WTC,3,-61.33948080301236,16.604275450895692,-61.24576994809079,16.603506100921322,-61.24658716657764,16.51314870346785,-61.34025439225295,16.513913631918353,61
WTC,3,-61.34025439225295,16.513913631918353,-61.24658716657764,16.51314870346785,-61.247399292626454,16.422790492944472,-61.34102316073166,16.423551003827427,62
WTC,3,-61.34102316073166,16.423551003827427,-61.247399292626454,16.422790492944472,-61.24820633727132,16.33243147339881,-61.34178711889498,16.333187570643855,63
WTC,3,-61.34178711889498,16.333187570643855,-61.24820633727132,16.33243147339881,-61.249008311465374,16.242071648885503,-61.34254627711282,16.242823336395645,64
WTC,3,-61.34254627711282,16.242823336395645,-61.249008311465374,16.242071648885503,-61.249805226081165,16.151711023466138,-61.34330064567873,16.152458305117914,65
WTC,3,-61.34330064567873,16.152458305117914,-61.249805226081165,16.151711023466138,-61.25059709191111,16.061349601209265,-61.344050234810375,16.062092480852783,66
WTC,3,-61.344050234810375,16.062092480852783,-61.25059709191111,16.061349601209265,-61.251383919667695,15.970987386190378,-61.34479505464981,15.971725867649399,67
WTC,3,-61.34479505464981,15.971725867649399,-61.251383919667695,15.970987386190378,-61.25216571998403,15.880624382491805,-61.34553511526388,15.881358469563851,68
WTC,3,-61.34553511526388,15.881358469563851,-61.25216571998403,15.880624382491805,-61.25294250341405,15.790260594202744,-61.34627042664455,15.790990290659197,69
WTC,3,-61.34627042664455,15.790990290659197,-61.25294250341405,15.790260594202744,-61.253714280433016,15.699896025419221,-61.34700099870921,15.70062133500537,70
WTC,3,-61.24576994809079,16.603506100921322,-61.15206419676804,16.602694552911647,-61.152925033385785,16.512341819335933,-61.24658716657764,16.51314870346785,71
WTC,3,-61.24658716657764,16.51314870346785,-61.152925033385785,16.512341819335933,-61.153780505970715,16.421988268517733,-61.247399292626454,16.422790492944472,72
WTC,3,-61.247399292626454,16.422790492944472,-61.153780505970715,16.421988268517733,-61.15463062614405,16.331633904532804,-61.24820633727132,16.33243147339881,73
WTC,3,-61.24820633727132,16.33243147339881,-61.15463062614405,16.331633904532804,-61.15547540544184,16.241278731463836,-61.249008311465374,16.242071648885503,74
WTC,3,-61.249008311465374,16.242071648885503,-61.15547540544184,16.241278731463836,-61.156314855315294,16.150922753400362,-61.249805226081165,16.151711023466138,75
WTC,3,-61.249805226081165,16.151711023466138,-61.156314855315294,16.150922753400362,-61.157148987131066,16.060565974438823,-61.25059709191111,16.061349601209265,76
WTC,3,-61.25059709191111,16.061349601209265,-61.157148987131066,16.060565974438823,-61.157977812171815,15.97020839868245,-61.251383919667695,15.970987386190378,77
WTC,3,-61.251383919667695,15.970987386190378,-61.157977812171815,15.97020839868245,-61.15880134163646,15.87985003024125,-61.25216571998403,15.880624382491805,78
WTC,3,-61.25216571998403,15.880624382491805,-61.15880134163646,15.87985003024125,-61.159619586640694,15.789490873232035,-61.25294250341405,15.790260594202744,79
WTC,3,-61.25294250341405,15.790260594202744,-61.159619586640694,15.789490873232035,-61.16043255821721,15.6991309317783,-61.253714280433016,15.699896025419221,80
WTC,3,-61.15206419676804,16.602694552911647,-61.0583638212296,16.60184081736907,-61.05926826427141,16.5114929899588,-61.152925033385785,16.512341819335933,81
WTC,3,-61.152925033385785,16.512341819335933,-61.05926826427141,16.5114929899588,-61.06016707177122,16.421144340917337,-61.153780505970715,16.421988268517733,82
WTC,3,-61.153780505970715,16.421988268517733,-61.06016707177122,16.421144340917337,-61.06106025593712,16.330794874350033,-61.15463062614405,16.331633904532804,83
WTC,3,-61.15463062614405,16.331633904532804,-61.06106025593712,16.330794874350033,-61.06194782888762,16.240444594369098,-61.15547540544184,16.241278731463836,84
WTC,3,-61.15547540544184,16.241278731463836,-61.06194782888762,16.240444594369098,-61.06282980265207,16.150093505093466,-61.156314855315294,16.150922753400362,85
WTC,3,-61.156314855315294,16.150922753400362,-61.06282980265207,16.150093505093466,-61.06370618917115,16.059741610648874,-61.157148987131066,16.060565974438823,86
WTC,3,-61.157148987131066,16.060565974438823,-61.06370618917115,16.059741610648874,-61.064577000297206,15.969388915167762,-61.157977812171815,15.97020839868245,87
WTC,3,-61.157977812171815,15.97020839868245,-61.064577000297206,15.969388915167762,-61.06544224779466,15.87903542278924,-61.15880134163646,15.87985003024125,88
WTC,3,-61.15880134163646,15.87985003024125,-61.06544224779466,15.87903542278924,-61.06630194334043,15.788681137659143,-61.159619586640694,15.789490873232035,89
WTC,3,-61.159619586640694,15.789490873232035,-61.06630194334043,15.788681137659143,-61.06715609852439,15.69832606392986,-61.16043255821721,15.6991309317783,90
WTC,3,-61.0583638212296,16.60184081736907,-60.96466909357493,16.600944905340402,-60.965617130742864,16.510602226313583,-61.05926826427141,16.5114929899588,91
WTC,3,-61.05926826427141,16.5114929899588,-60.965617130742864,16.510602226313583,-60.96655926094962,16.42025872105092,-61.06016707177122,16.421144340917337,92
WTC,3,-61.06016707177122,16.421144340917337,-60.96655926094962,16.42025872105092,-60.967495496989635,16.329914393688835,-61.06106025593712,16.330794874350033,93
WTC,3,-61.06106025593712,16.330794874350033,-60.967495496989635,16.329914393688835,-60.96842585156354,16.23956924837048,-61.06194782888762,16.240444594369098,94
WTC,3,-61.06194782888762,16.240444594369098,-60.96842585156354,16.23956924837048,-60.96935033727845,16.14922328924565,-61.06282980265207,16.150093505093466,95
WTC,3,-61.06282980265207,16.150093505093466,-60.96935033727845,16.14922328924565,-60.97026896664858,16.0588765204708,-61.06370618917115,16.059741610648874,96
WTC,3,-61.06370618917115,16.059741610648874,-60.97026896664858,16.0588765204708,-60.9711817520956,15.96852894620903,-61.064577000297206,15.969388915167762,97
WTC,3,-61.064577000297206,15.969388915167762,-60.9711817520956,15.96852894620903,-60.972088705949005,15.878180570629993,-61.06544224779466,15.87903542278924,98
WTC,3,-61.06544224779466,15.87903542278924,-60.972088705949005,15.878180570629993,-60.97298984044661,15.787831397909937,-61.06630194334043,15.788681137659143,99
WTC,3,-61.06630194334043,15.788681137659143,-60.97298984044661,15.787831397909937,-60.973885167735006,15.697481432231616,-61.06715609852439,15.69832606392986,100
WTC,3,-60.96466909357493,16.600944905340402,-60.870980285813154,16.600006828416443,-60.871971904218555,16.509669539918004,-60.965617130742864,16.510602226313583,101
WTC,3,-60.965617130742864,16.510602226313583,-60.871971904218555,16.509669539918004,-60.87295734433791,16.419331420363314,-60.96655926094962,16.42025872105092,102
WTC,3,-60.96655926094962,16.42025872105092,-60.87295734433791,16.419331420363314,-60.873936619551564,16.32899247392131,-60.967495496989635,16.329914393688835,103
WTC,3,-60.967495496989635,16.329914393688835,-60.873936619551564,16.32899247392131,-60.87490974314178,16.238652704767524,-60.96842585156354,16.23956924837048,104
WTC,3,-60.96842585156354,16.23956924837048,-60.87490974314178,16.238652704767524,-60.875876728293065,16.148312117084068,-60.96935033727845,16.14922328924565,105
WTC,3,-60.96935033727845,16.14922328924565,-60.875876728293065,16.148312117084068,-60.876837588092734,16.057970715059557,-60.97026896664858,16.0588765204708,106
WTC,3,-60.97026896664858,16.0588765204708,-60.876837588092734,16.057970715059557,-60.877792335531296,15.967628502889177,-60.9711817520956,15.96852894620903,107
WTC,3,-60.9711817520956,15.96852894620903,-60.877792335531296,15.967628502889177,-60.87874098350292,15.877285484774548,-60.972088705949005,15.878180570629993,108
WTC,3,-60.972088705949005,15.878180570629993,-60.87874098350292,15.877285484774548,-60.879683544805935,15.786941664923773,-60.97298984044661,15.787831397909937,109
WTC,3,-60.97298984044661,15.787831397909937,-60.879683544805935,15.786941664923773,-60.88062003214312,15.696597047551387,-60.973885167735006,15.697481432231616,110
